RIDE,MONTH,TIME_OF_DAY,AVERAGE_WAIT_TIME_MIN
MICKEY MINNIE RUNAWAY RAILWAY,JAN,9 AM,51.35264342
MICKEY MINNIE RUNAWAY RAILWAY,JAN,10 AM,63.96611143
MICKEY MINNIE RUNAWAY RAILWAY,JAN,11 AM,68.77637131
MICKEY MINNIE RUNAWAY RAILWAY,JAN,12 PM,68.89455782
MICKEY MINNIE RUNAWAY RAILWAY,JAN,1 PM,65.24017467
MICKEY MINNIE RUNAWAY RAILWAY,JAN,2 PM,69.42273535
MICKEY MINNIE RUNAWAY RAILWAY,JAN,3 PM,68.69747899
MICKEY MINNIE RUNAWAY RAILWAY,JAN,4 PM,60.98765432
MICKEY MINNIE RUNAWAY RAILWAY,JAN,5 PM,63.14094775
MICKEY MINNIE RUNAWAY RAILWAY,JAN,6 PM,58.88406696
MICKEY MINNIE RUNAWAY RAILWAY,JAN,7 PM,54.36183395
MICKEY MINNIE RUNAWAY RAILWAY,JAN,8 PM,31.98995606
MICKEY MINNIE RUNAWAY RAILWAY,JAN,9 PM,10.82191781
MICKEY MINNIE RUNAWAY RAILWAY,JAN,10 PM,5
MICKEY MINNIE RUNAWAY RAILWAY,JAN,11 PM,5
MICKEY MINNIE RUNAWAY RAILWAY,FEB,12 AM,10
MICKEY MINNIE RUNAWAY RAILWAY,FEB,8 AM,28.83666667
MICKEY MINNIE RUNAWAY RAILWAY,FEB,9 AM,59.37861272
MICKEY MINNIE RUNAWAY RAILWAY,FEB,10 AM,74.98563218
MICKEY MINNIE RUNAWAY RAILWAY,FEB,11 AM,78.18116976
MICKEY MINNIE RUNAWAY RAILWAY,FEB,12 PM,80.64335664
MICKEY MINNIE RUNAWAY RAILWAY,FEB,1 PM,79.69230769
MICKEY MINNIE RUNAWAY RAILWAY,FEB,2 PM,75.23775216
MICKEY MINNIE RUNAWAY RAILWAY,FEB,3 PM,65.32116788
MICKEY MINNIE RUNAWAY RAILWAY,FEB,4 PM,67.91486291
MICKEY MINNIE RUNAWAY RAILWAY,FEB,5 PM,68.11428571
MICKEY MINNIE RUNAWAY RAILWAY,FEB,6 PM,67.83261803
MICKEY MINNIE RUNAWAY RAILWAY,FEB,7 PM,54.65976331
MICKEY MINNIE RUNAWAY RAILWAY,FEB,8 PM,34.26111908
MICKEY MINNIE RUNAWAY RAILWAY,FEB,9 PM,32.7245509
MICKEY MINNIE RUNAWAY RAILWAY,FEB,10 PM,13.17307692
MICKEY MINNIE RUNAWAY RAILWAY,FEB,11 PM,10
MICKEY MINNIE RUNAWAY RAILWAY,MAR,12 AM,6.590909091
MICKEY MINNIE RUNAWAY RAILWAY,MAR,8 AM,23.8540146
MICKEY MINNIE RUNAWAY RAILWAY,MAR,9 AM,51.96721311
MICKEY MINNIE RUNAWAY RAILWAY,MAR,10 AM,69.62576687
MICKEY MINNIE RUNAWAY RAILWAY,MAR,11 AM,73.05276382
MICKEY MINNIE RUNAWAY RAILWAY,MAR,12 PM,74.828722
MICKEY MINNIE RUNAWAY RAILWAY,MAR,1 PM,70.54558011
MICKEY MINNIE RUNAWAY RAILWAY,MAR,2 PM,74.95762712
MICKEY MINNIE RUNAWAY RAILWAY,MAR,3 PM,64.19018405
MICKEY MINNIE RUNAWAY RAILWAY,MAR,4 PM,68.35205993
MICKEY MINNIE RUNAWAY RAILWAY,MAR,5 PM,64.37884379
MICKEY MINNIE RUNAWAY RAILWAY,MAR,6 PM,62.44591346
MICKEY MINNIE RUNAWAY RAILWAY,MAR,7 PM,57.26900585
MICKEY MINNIE RUNAWAY RAILWAY,MAR,8 PM,36.63206459
MICKEY MINNIE RUNAWAY RAILWAY,MAR,9 PM,27.54658385
MICKEY MINNIE RUNAWAY RAILWAY,MAR,10 PM,15.96153846
MICKEY MINNIE RUNAWAY RAILWAY,MAR,11 PM,8.333333333
MICKEY MINNIE RUNAWAY RAILWAY,APR,12 AM,13.22222222
MICKEY MINNIE RUNAWAY RAILWAY,APR,8 AM,22.94060684
MICKEY MINNIE RUNAWAY RAILWAY,APR,9 AM,52.38977072
MICKEY MINNIE RUNAWAY RAILWAY,APR,10 AM,66.53091558
MICKEY MINNIE RUNAWAY RAILWAY,APR,11 AM,69.16134649
MICKEY MINNIE RUNAWAY RAILWAY,APR,12 PM,70.64302885
MICKEY MINNIE RUNAWAY RAILWAY,APR,1 PM,70.34084344
MICKEY MINNIE RUNAWAY RAILWAY,APR,2 PM,67.13695396
MICKEY MINNIE RUNAWAY RAILWAY,APR,3 PM,60.10429082
MICKEY MINNIE RUNAWAY RAILWAY,APR,4 PM,61.63325472
MICKEY MINNIE RUNAWAY RAILWAY,APR,5 PM,58.47044485
MICKEY MINNIE RUNAWAY RAILWAY,APR,6 PM,55.06146281
MICKEY MINNIE RUNAWAY RAILWAY,APR,7 PM,49.76131432
MICKEY MINNIE RUNAWAY RAILWAY,APR,8 PM,30.12409201
MICKEY MINNIE RUNAWAY RAILWAY,APR,9 PM,20.00788022
MICKEY MINNIE RUNAWAY RAILWAY,APR,10 PM,11.76923077
MICKEY MINNIE RUNAWAY RAILWAY,APR,11 PM,7.233333333
MICKEY MINNIE RUNAWAY RAILWAY,MAY,12 AM,7.966101695
MICKEY MINNIE RUNAWAY RAILWAY,MAY,8 AM,19.97762148
MICKEY MINNIE RUNAWAY RAILWAY,MAY,9 AM,44.65838509
MICKEY MINNIE RUNAWAY RAILWAY,MAY,10 AM,56.69277108
MICKEY MINNIE RUNAWAY RAILWAY,MAY,11 AM,61.01466276
MICKEY MINNIE RUNAWAY RAILWAY,MAY,12 PM,61.3018641
MICKEY MINNIE RUNAWAY RAILWAY,MAY,1 PM,56.87724551
MICKEY MINNIE RUNAWAY RAILWAY,MAY,2 PM,57.41711875
MICKEY MINNIE RUNAWAY RAILWAY,MAY,3 PM,49.87622337
MICKEY MINNIE RUNAWAY RAILWAY,MAY,4 PM,51.88031592
MICKEY MINNIE RUNAWAY RAILWAY,MAY,5 PM,49.5173197
MICKEY MINNIE RUNAWAY RAILWAY,MAY,6 PM,46.50096837
MICKEY MINNIE RUNAWAY RAILWAY,MAY,7 PM,46.54491018
MICKEY MINNIE RUNAWAY RAILWAY,MAY,8 PM,32.45024876
MICKEY MINNIE RUNAWAY RAILWAY,MAY,9 PM,14.56363636
MICKEY MINNIE RUNAWAY RAILWAY,MAY,10 PM,11.9214876
MICKEY MINNIE RUNAWAY RAILWAY,MAY,11 PM,9.425531915
MICKEY MINNIE RUNAWAY RAILWAY,JUN,12 AM,7.246696035
MICKEY MINNIE RUNAWAY RAILWAY,JUN,8 AM,23.87306502
MICKEY MINNIE RUNAWAY RAILWAY,JUN,9 AM,51.23817967
MICKEY MINNIE RUNAWAY RAILWAY,JUN,10 AM,66.31503716
MICKEY MINNIE RUNAWAY RAILWAY,JUN,11 AM,67.48908297
MICKEY MINNIE RUNAWAY RAILWAY,JUN,12 PM,69.78667446
MICKEY MINNIE RUNAWAY RAILWAY,JUN,1 PM,63.884273
MICKEY MINNIE RUNAWAY RAILWAY,JUN,2 PM,65.40650407
MICKEY MINNIE RUNAWAY RAILWAY,JUN,3 PM,58.18047337
MICKEY MINNIE RUNAWAY RAILWAY,JUN,4 PM,59.15536375
MICKEY MINNIE RUNAWAY RAILWAY,JUN,5 PM,58.57728337
MICKEY MINNIE RUNAWAY RAILWAY,JUN,6 PM,55.96906013
MICKEY MINNIE RUNAWAY RAILWAY,JUN,7 PM,55.61347743
MICKEY MINNIE RUNAWAY RAILWAY,JUN,8 PM,39.64720195
MICKEY MINNIE RUNAWAY RAILWAY,JUN,9 PM,13.84210526
MICKEY MINNIE RUNAWAY RAILWAY,JUN,10 PM,9.119047619
MICKEY MINNIE RUNAWAY RAILWAY,JUN,11 PM,10.13089005
MICKEY MINNIE RUNAWAY RAILWAY,JUL,8 AM,19.41617211
MICKEY MINNIE RUNAWAY RAILWAY,JUL,9 AM,48.34233626
MICKEY MINNIE RUNAWAY RAILWAY,JUL,10 AM,61.07236842
MICKEY MINNIE RUNAWAY RAILWAY,JUL,11 AM,66.2772998
MICKEY MINNIE RUNAWAY RAILWAY,JUL,12 PM,68.1136221
MICKEY MINNIE RUNAWAY RAILWAY,JUL,1 PM,61.69993561
MICKEY MINNIE RUNAWAY RAILWAY,JUL,2 PM,62.40604274
MICKEY MINNIE RUNAWAY RAILWAY,JUL,3 PM,57.60471204
MICKEY MINNIE RUNAWAY RAILWAY,JUL,4 PM,59.31078494
MICKEY MINNIE RUNAWAY RAILWAY,JUL,5 PM,61.68914579
MICKEY MINNIE RUNAWAY RAILWAY,JUL,6 PM,59.59408433
MICKEY MINNIE RUNAWAY RAILWAY,JUL,7 PM,56.17945466
MICKEY MINNIE RUNAWAY RAILWAY,JUL,8 PM,38.51316635
MICKEY MINNIE RUNAWAY RAILWAY,JUL,9 PM,14.31034483
MICKEY MINNIE RUNAWAY RAILWAY,AUG,8 AM,18.80217223
MICKEY MINNIE RUNAWAY RAILWAY,AUG,9 AM,46.8285504
MICKEY MINNIE RUNAWAY RAILWAY,AUG,10 AM,55.01930502
MICKEY MINNIE RUNAWAY RAILWAY,AUG,11 AM,63.86449864
MICKEY MINNIE RUNAWAY RAILWAY,AUG,12 PM,65.96017983
MICKEY MINNIE RUNAWAY RAILWAY,AUG,1 PM,62.76859504
MICKEY MINNIE RUNAWAY RAILWAY,AUG,2 PM,67.33953787
MICKEY MINNIE RUNAWAY RAILWAY,AUG,3 PM,58.13205043
MICKEY MINNIE RUNAWAY RAILWAY,AUG,4 PM,55.23003195
MICKEY MINNIE RUNAWAY RAILWAY,AUG,5 PM,57.49056604
MICKEY MINNIE RUNAWAY RAILWAY,AUG,6 PM,58.05539187
MICKEY MINNIE RUNAWAY RAILWAY,AUG,7 PM,60.64362336
MICKEY MINNIE RUNAWAY RAILWAY,AUG,8 PM,38.92453951
MICKEY MINNIE RUNAWAY RAILWAY,AUG,9 PM,23.28125
MICKEY MINNIE RUNAWAY RAILWAY,SEP,12 AM,10
MICKEY MINNIE RUNAWAY RAILWAY,SEP,8 AM,15.56811594
MICKEY MINNIE RUNAWAY RAILWAY,SEP,9 AM,36.51211526
MICKEY MINNIE RUNAWAY RAILWAY,SEP,10 AM,53.59077599
MICKEY MINNIE RUNAWAY RAILWAY,SEP,11 AM,59.28940028
MICKEY MINNIE RUNAWAY RAILWAY,SEP,12 PM,60.05621926
MICKEY MINNIE RUNAWAY RAILWAY,SEP,1 PM,54.53601108
MICKEY MINNIE RUNAWAY RAILWAY,SEP,2 PM,58.32489146
MICKEY MINNIE RUNAWAY RAILWAY,SEP,3 PM,49.72798855
MICKEY MINNIE RUNAWAY RAILWAY,SEP,4 PM,52.55539143
MICKEY MINNIE RUNAWAY RAILWAY,SEP,5 PM,53.21074965
MICKEY MINNIE RUNAWAY RAILWAY,SEP,6 PM,54.12931668
MICKEY MINNIE RUNAWAY RAILWAY,SEP,7 PM,49.75738397
MICKEY MINNIE RUNAWAY RAILWAY,SEP,8 PM,27.78566094
MICKEY MINNIE RUNAWAY RAILWAY,SEP,9 PM,22.22222222
MICKEY MINNIE RUNAWAY RAILWAY,SEP,10 PM,16.11016949
MICKEY MINNIE RUNAWAY RAILWAY,SEP,11 PM,18.41666667
MICKEY MINNIE RUNAWAY RAILWAY,OCT,8 AM,19.24626866
MICKEY MINNIE RUNAWAY RAILWAY,OCT,9 AM,43.48759542
MICKEY MINNIE RUNAWAY RAILWAY,OCT,10 AM,61.39403292
MICKEY MINNIE RUNAWAY RAILWAY,OCT,11 AM,67.78585271
MICKEY MINNIE RUNAWAY RAILWAY,OCT,12 PM,67.54256527
MICKEY MINNIE RUNAWAY RAILWAY,OCT,1 PM,70.03188098
MICKEY MINNIE RUNAWAY RAILWAY,OCT,2 PM,67.47809153
MICKEY MINNIE RUNAWAY RAILWAY,OCT,3 PM,63.40175953
MICKEY MINNIE RUNAWAY RAILWAY,OCT,4 PM,60.92767296
MICKEY MINNIE RUNAWAY RAILWAY,OCT,5 PM,59.04469274
MICKEY MINNIE RUNAWAY RAILWAY,OCT,6 PM,58.91083521
MICKEY MINNIE RUNAWAY RAILWAY,OCT,7 PM,49.42037471
MICKEY MINNIE RUNAWAY RAILWAY,OCT,8 PM,34.58046768
MICKEY MINNIE RUNAWAY RAILWAY,OCT,9 PM,20.61497326
MICKEY MINNIE RUNAWAY RAILWAY,OCT,10 PM,14.03954802
MICKEY MINNIE RUNAWAY RAILWAY,OCT,11 PM,11.66666667
MICKEY MINNIE RUNAWAY RAILWAY,NOV,12 AM,5
MICKEY MINNIE RUNAWAY RAILWAY,NOV,8 AM,22.39757709
MICKEY MINNIE RUNAWAY RAILWAY,NOV,9 AM,41.89882698
MICKEY MINNIE RUNAWAY RAILWAY,NOV,10 AM,60.17776341
MICKEY MINNIE RUNAWAY RAILWAY,NOV,11 AM,65.05570118
MICKEY MINNIE RUNAWAY RAILWAY,NOV,12 PM,67.11305925
MICKEY MINNIE RUNAWAY RAILWAY,NOV,1 PM,63.47043702
MICKEY MINNIE RUNAWAY RAILWAY,NOV,2 PM,61.04861111
MICKEY MINNIE RUNAWAY RAILWAY,NOV,3 PM,61.10973342
MICKEY MINNIE RUNAWAY RAILWAY,NOV,4 PM,56.03833866
MICKEY MINNIE RUNAWAY RAILWAY,NOV,5 PM,56.81045752
MICKEY MINNIE RUNAWAY RAILWAY,NOV,6 PM,53.47977244
MICKEY MINNIE RUNAWAY RAILWAY,NOV,7 PM,44.37083888
MICKEY MINNIE RUNAWAY RAILWAY,NOV,8 PM,22.41877256
MICKEY MINNIE RUNAWAY RAILWAY,NOV,9 PM,9.810344828
MICKEY MINNIE RUNAWAY RAILWAY,NOV,10 PM,6.951672862
MICKEY MINNIE RUNAWAY RAILWAY,NOV,11 PM,5
MICKEY MINNIE RUNAWAY RAILWAY,DEC,12 AM,5
MICKEY MINNIE RUNAWAY RAILWAY,DEC,8 AM,21.49588015
MICKEY MINNIE RUNAWAY RAILWAY,DEC,9 AM,48.80177515
MICKEY MINNIE RUNAWAY RAILWAY,DEC,10 AM,64.66271081
MICKEY MINNIE RUNAWAY RAILWAY,DEC,11 AM,68.88050314
MICKEY MINNIE RUNAWAY RAILWAY,DEC,12 PM,71.05839416
MICKEY MINNIE RUNAWAY RAILWAY,DEC,1 PM,67.20261438
MICKEY MINNIE RUNAWAY RAILWAY,DEC,2 PM,69.04376499
MICKEY MINNIE RUNAWAY RAILWAY,DEC,3 PM,64.42555686
MICKEY MINNIE RUNAWAY RAILWAY,DEC,4 PM,61.17682927
MICKEY MINNIE RUNAWAY RAILWAY,DEC,5 PM,63.7656157
MICKEY MINNIE RUNAWAY RAILWAY,DEC,6 PM,54.16019127
MICKEY MINNIE RUNAWAY RAILWAY,DEC,7 PM,40.48105833
MICKEY MINNIE RUNAWAY RAILWAY,DEC,8 PM,34.01763047
MICKEY MINNIE RUNAWAY RAILWAY,DEC,9 PM,19.38291139
MICKEY MINNIE RUNAWAY RAILWAY,DEC,10 PM,17.93220339
MICKEY MINNIE RUNAWAY RAILWAY,DEC,11 PM,10.12237762
